Date,Open,High,Low,Close,Adj Close,Volume
1991-02-04,30.174475,31.309752,30.025097,30.951242,15.449656,43653763
1991-02-11,31.040871,32.952915,30.981119,32.833412,16.546974,47638188
1991-02-18,32.803535,33.401051,31.698135,31.847513,16.050104,33814669
1991-02-25,32.086521,32.295650,30.473230,31.309752,15.779086,42591446
1991-03-04,31.369503,32.265774,31.040871,31.369503,15.809200,35066522
1991-03-11,31.070745,31.250000,30.174475,30.264101,15.252118,42266769
1991-03-18,30.204350,30.622610,26.529636,26.679014,13.445347,74994433
1991-03-25,26.738768,27.396032,26.708891,27.216778,13.716371,26343301
1991-04-01,27.216778,27.425907,26.559511,26.918020,13.565804,37615833
1991-04-08,26.858271,27.127151,25.842495,25.932121,13.068944,41877238
1991-04-15,25.872372,26.469885,25.244982,26.171127,13.189393,45085110
1991-04-22,25.991875,26.141253,25.633366,25.663240,12.933427,25478468
1991-04-29,25.752869,25.782743,24.378586,24.766970,12.481740,49505506
1991-05-06,24.468212,25.334608,24.318834,24.707218,12.451627,27915648
1991-05-13,24.766970,25.394360,24.199331,24.796844,12.644442,39344662
1991-05-20,24.886473,25.125479,24.020077,25.095602,12.796791,29473769
1991-05-27,25.155354,25.454111,24.766970,25.364485,12.933895,26308992
1991-06-03,25.334608,25.663240,24.229206,24.378586,12.431170,29889241
1991-06-10,24.468212,24.737095,23.870699,23.990202,12.233120,34559840
1991-06-17,23.810946,24.199331,23.213432,23.810946,12.141716,46913937
1991-06-24,23.691444,23.810946,23.093929,23.213432,11.837030,39106173
1991-07-01,23.332935,23.751196,23.273184,23.571941,12.019838,18017558
1991-07-08,23.422562,24.109703,23.362810,23.751196,12.111242,27394322
1991-07-15,23.781071,24.109703,22.854923,24.020077,12.248350,39885654
1991-07-22,24.139580,24.617592,23.900574,24.020077,12.248350,23877670
1991-07-29,24.020077,24.408461,23.960325,23.990202,12.233120,19156443
1991-08-05,23.990202,24.199331,23.601816,23.631693,12.050309,23878507
1991-08-12,23.631693,23.870699,23.064054,23.064054,11.903470,23689390
1991-08-19,22.287285,23.034178,21.988527,22.675669,11.703009,47482123
1991-08-26,22.735420,23.213432,22.466539,23.153681,11.949723,30781687
1991-09-02,23.362810,23.810946,23.332935,23.751196,12.258097,23264714
1991-09-09,23.781071,24.856598,23.721319,24.587715,12.689829,35974032
1991-09-16,24.587715,25.424234,24.587715,24.916348,12.859444,34637661
1991-09-23,24.916348,25.304731,24.378586,24.438337,12.612732,23522029
1991-09-30,24.468212,24.916348,23.452438,23.482313,12.119326,23414919
1991-10-07,23.512190,24.020077,23.123804,23.870699,12.319775,29023152
1991-10-14,23.721319,25.035851,23.691444,23.990202,12.381454,36811251
1991-10-21,23.960325,24.139580,23.243307,23.422562,12.088491,23616169
1991-10-28,23.482313,23.990202,23.303059,23.512190,12.134746,28765837
1991-11-04,23.183556,24.229206,23.034178,23.960325,12.366033,27633228
1991-11-11,23.930449,24.079828,22.944551,23.004301,12.020482,24253392
1991-11-18,23.153681,23.362810,22.615917,22.645794,11.833143,33801699
1991-11-25,22.705545,23.452438,22.078156,22.108030,11.552146,27018181
1991-12-02,21.779398,22.078156,21.271511,21.271511,11.115037,45357906
1991-12-09,21.361137,21.450766,19.956980,21.032505,10.990145,64285904
1991-12-16,20.972754,21.032505,20.195986,20.494741,10.709149,41027467
1991-12-23,20.524618,21.510515,20.434990,21.361137,11.161869,28580067
1991-12-30,21.450766,21.779398,21.241634,21.600143,11.286764,29640293
1992-01-06,21.749521,22.705545,21.659895,21.719646,11.349202,43258376
1992-01-13,21.689772,23.452438,21.450766,23.034178,12.036087,48579588
1992-01-20,23.004301,23.034178,22.197659,22.257408,11.630198,26376774
1992-01-27,22.347036,22.496414,21.510515,21.510515,11.239924,23736668
1992-02-03,21.510515,22.048279,21.181883,21.331263,11.146257,32552775
1992-02-10,21.420889,22.287285,21.301386,21.450766,11.359331,28899306
1992-02-17,21.510515,21.779398,21.301386,21.480640,11.375154,22058885
1992-02-24,21.480640,21.570269,20.703873,20.763622,10.995451,31046953
1992-03-02,20.763622,21.420889,20.554493,20.644119,10.932165,34692473
1992-03-09,20.644119,21.570269,20.345364,21.420889,11.343513,28255807
1992-03-16,21.331263,21.420889,20.464867,20.584370,10.900525,30986286
1992-03-23,20.554493,20.733747,19.867352,19.897228,10.536654,34020103
1992-03-30,19.927103,20.285612,19.538719,19.538719,10.346805,36564812
1992-04-06,19.598471,20.584370,19.508842,20.554493,10.884700,44753319
1992-04-13,20.584370,21.450766,20.524618,21.181883,11.216940,38942997
1992-04-20,21.152008,21.659895,21.062380,21.062380,11.153664,32231026
1992-04-27,21.002628,22.018402,20.883125,21.659895,11.470086,29851586
1992-05-04,22.108030,22.526291,22.018402,22.257408,11.786487,40733751
1992-05-11,22.347036,22.556166,21.749521,21.898901,11.748890,30922270
1992-05-18,21.898901,22.167782,21.630018,21.928776,11.764922,22295282
1992-05-25,21.809273,21.988527,21.540392,21.689772,11.636695,15582471
1992-06-01,21.630018,21.809273,21.092257,21.600143,11.588605,24755472
1992-06-08,21.600143,22.436663,21.540392,22.227533,11.925210,35157314
1992-06-15,22.108030,22.914675,22.018402,22.705545,12.181658,45872958
1992-06-22,22.645794,23.482313,22.615917,23.243307,12.470170,37431319
1992-06-29,23.392687,23.571941,23.153681,23.153681,12.422087,21598227
1992-07-06,23.213432,23.601816,23.064054,23.332935,12.518264,24317826
1992-07-13,23.422562,23.990202,22.615917,22.705545,12.181658,53118391
1992-07-20,22.287285,22.526291,22.078156,22.167782,11.893145,37820848
1992-07-27,22.167782,22.825048,22.078156,22.645794,12.149608,23230823
1992-08-03,22.586042,22.765297,20.703873,20.823376,11.171866,42573874
1992-08-10,20.853251,21.301386,20.853251,21.122131,11.483799,28717302
1992-08-17,21.241634,21.301386,20.434990,20.554493,11.175192,25904399
1992-08-24,20.464867,20.883125,20.315489,20.853251,11.337619,25526166
1992-08-31,20.913002,20.972754,20.524618,20.554493,11.175192,19738858
1992-09-07,20.524618,21.092257,20.524618,21.032505,11.435074,15659038
1992-09-14,21.181883,21.211760,19.717974,19.956980,10.850329,53080734
1992-09-21,20.046606,20.225861,19.598471,19.658222,10.687899,29787151
1992-09-28,19.598471,19.807600,18.702200,18.761950,10.200605,49033551
1992-10-05,18.672323,19.210087,18.044933,18.761950,10.200605,39641726
1992-10-12,18.791826,19.120459,16.461519,16.909657,9.193541,84906331
1992-10-19,16.760277,16.790154,16.192638,16.521273,8.982384,61478859
1992-10-26,16.371893,16.431644,15.535373,15.983509,8.690012,61815253
1992-11-02,16.013384,16.700525,15.535373,15.834130,8.608794,48348630
1992-11-09,15.834130,16.252390,15.296367,15.505497,8.582275,52437653
1992-11-16,15.475621,15.654876,14.549474,14.878107,8.235015,56549688
1992-11-23,14.907983,15.834130,14.878107,15.774379,8.731100,33829732
1992-11-30,16.222513,16.461519,15.923757,16.013384,8.863385,39976029
1992-12-07,16.073135,16.103010,14.668977,14.907983,8.251553,52809193
1992-12-14,14.907983,15.146989,12.010038,12.278920,6.796370,183424050
1992-12-21,12.249044,12.667304,11.651530,12.607553,6.978269,81477961
1992-12-28,12.637428,12.667304,11.771033,12.039914,6.664078,66678734
1993-01-04,12.368547,12.398423,10.964388,11.113767,6.151454,81634861
1993-01-11,11.173518,11.920411,11.173518,11.532027,6.382964,82044474
1993-01-18,11.681405,12.159417,10.964388,11.621654,6.432576,77121162
1993-01-25,11.651530,12.727055,11.352772,12.308795,6.812905,84700060
1993-02-01,12.428298,12.667304,12.129541,12.428298,6.879050,60212362
1993-02-08,12.488050,13.025813,12.069790,12.129541,6.785356,60532020
1993-02-15,12.069790,12.249044,11.651530,12.069790,6.751930,37613742
1993-02-22,12.069790,13.115440,12.069790,12.995937,7.270028,46482148
1993-03-01,13.085564,13.354446,12.816683,13.205067,7.387013,48169556
1993-03-08,13.264818,13.653203,12.816683,13.294694,7.437149,58988543
1993-03-15,13.414197,13.444073,12.816683,12.846558,7.186458,30759513
1993-03-22,12.786807,12.966061,11.980163,12.278920,6.868923,50717192
1993-03-29,12.428298,12.697180,11.920411,12.577677,7.036047,49908843
1993-04-05,12.577677,12.667304,12.010038,12.010038,6.718507,23241701
1993-04-12,12.129541,12.398423,11.591778,11.711281,6.551376,42458815
1993-04-19,12.010038,12.099665,11.322897,11.412524,6.384252,46816030
1993-04-26,11.502151,12.129541,11.442400,11.621654,6.501244,40185227
1993-05-03,11.741157,11.920411,11.412524,11.621654,6.501244,27665445
1993-05-10,11.681405,11.741157,11.263145,11.442400,6.471740,27918995
1993-05-17,11.442400,11.980163,11.352772,11.561902,6.539333,39671014
1993-05-24,11.621654,12.906310,11.591778,12.607553,7.130749,62986773
1993-05-31,12.727055,12.995937,12.368547,12.906310,7.299726,37376928
1993-06-07,12.906310,12.906310,12.308795,12.547801,7.096950,30205970
1993-06-14,12.488050,12.547801,11.681405,11.800908,6.674518,42730774
1993-06-21,11.980163,11.980163,11.591778,11.890535,6.725209,26327401
1993-06-28,11.920411,12.129541,11.412524,11.532027,6.522437,29925641
1993-07-05,11.472275,11.502151,11.083891,11.143642,6.302769,26355434
1993-07-12,11.203394,11.591778,10.874761,10.904637,6.167588,29456197
1993-07-19,10.904637,10.994264,9.948614,10.097992,5.711358,67209684
1993-07-26,10.008365,11.083891,9.829111,10.635755,6.015511,78721123
1993-08-02,10.605880,10.695507,10.307122,10.366874,5.863434,26270080
1993-08-09,10.366874,10.456501,9.858987,9.948614,5.658749,31023105
1993-08-16,9.948614,10.396750,9.709608,10.307122,5.862669,38322511
1993-08-23,10.307122,10.695507,10.277247,10.546128,5.998613,34746028
1993-08-30,10.546128,11.083891,10.546128,10.934512,6.219524,34410052
1993-09-06,11.024140,11.054015,10.396750,10.456501,5.947635,31818902
1993-09-13,10.486377,10.605880,10.217495,10.366874,5.896655,34981586
1993-09-20,10.336998,10.366874,9.918738,9.978489,5.675741,33980774
1993-09-27,9.978489,10.486377,9.858987,10.486377,5.964622,45922748
1993-10-04,10.576004,10.695507,10.336998,10.576004,6.015607,34619253
1993-10-11,10.576004,10.725382,10.157744,10.635755,6.049594,32958624
1993-10-18,10.635755,10.934512,10.247371,10.635755,6.049594,44018609
1993-10-25,10.486377,11.143642,10.456501,10.994264,6.253511,64971244
1993-11-01,10.994264,12.219168,10.934512,11.920411,6.780303,107606203
1993-11-08,12.010038,12.547801,11.711281,12.338671,7.052952,55797825
1993-11-15,12.338671,12.966061,12.129541,12.398423,7.087107,58534579
1993-11-22,12.398423,13.384321,12.338671,13.324570,7.616502,42080580
1993-11-29,13.384321,13.414197,12.697180,12.786807,7.309112,43829492
1993-12-06,12.667304,13.264818,12.607553,13.205067,7.548196,40091089
1993-12-13,13.354446,14.310468,13.234943,14.280593,8.162979,76657155
1993-12-20,14.161090,14.190966,13.892208,14.011711,8.009281,33310497
1993-12-27,14.011711,14.190966,13.473948,13.503824,7.718972,30759514
1994-01-03,13.593451,14.340344,13.593451,14.071463,8.043438,40526223
1994-01-10,14.071463,14.220841,13.892208,14.011711,8.009281,34806277
1994-01-17,13.981836,13.981836,13.085564,13.205067,7.548196,46854942
1994-01-24,13.324570,14.190966,13.234943,13.802581,7.889740,92978940
1994-01-31,13.832457,13.832457,12.428298,12.428298,7.104184,47813498
1994-02-07,12.517925,13.085564,12.428298,12.727055,7.307727,48776234
